id_log,tipo_acao,id_pagamento,tipo_pagamento_id_tipo_pagamento,valor_pago,data_pagamento,DataHoraOperacao,ExecutedBy
257,INSERT,234,4,279.08,2022-11-20 13:45:40.144942,2022-11-20 13:48:47.144942,theovasconcelos
258,INSERT,235,2,154.26,2024-03-05 13:45:17.063213,2024-03-05 13:48:58.063213,gnovais
259,INSERT,236,1,495.76,2025-05-30 15:30:24.588606,2025-05-30 15:31:23.588606,xbrito
260,INSERT,237,5,734.83,2023-04-15 12:45:25.586621,2023-04-15 12:45:59.586621,cardosojoao-lucas
261,INSERT,238,1,180.26,2022-12-05 18:45:33.867091,2022-12-05 18:49:28.867091,cpereira
262,INSERT,239,3,548.03,2022-12-02 16:15:14.366205,2022-12-02 16:18:08.366205,caldeirarafaela
263,INSERT,240,2,686.62,2024-04-11 10:00:39.788969,2024-04-11 10:03:39.788969,bryanrodrigues
264,INSERT,241,2,482.43,2023-05-10 15:30:12.355664,2023-05-10 15:33:02.355664,jesusaylla
265,INSERT,242,1,735.97,2022-07-25 15:15:16.014252,2022-07-25 15:19:54.014252,diogo70
266,INSERT,243,1,159.85,2023-05-25 13:00:35.097377,2023-05-25 13:01:47.097377,britoeloa
267,INSERT,244,3,269.92,2024-12-23 10:30:41.470906,2024-12-23 10:33:20.470906,nathancassiano
268,INSERT,245,2,622.89,2024-11-14 08:45:43.185086,2024-11-14 08:47:53.185086,joao-felipe43
269,INSERT,246,1,273.24,2022-06-29 16:00:41.159190,2022-06-29 16:01:32.159190,maria-luisa71
270,INSERT,247,4,590.28,2024-11-12 17:15:31.670352,2024-11-12 17:20:30.670352,maria-flor93
271,INSERT,248,4,148.29,2025-04-24 14:15:11.932129,2025-04-24 14:18:39.932129,luiz-otaviocavalcanti
272,UPDATE,248,4,131.31,2025-04-24 14:15:11.932129,2025-04-29 14:16:35.932129,beatriz24
273,INSERT,249,2,262.83,2022-10-04 15:45:48.671003,2022-10-04 15:46:42.671003,barbosamaria-sophia
274,INSERT,250,2,527.63,2024-09-24 08:30:04.021449,2024-09-24 08:34:12.021449,nunessofia
275,INSERT,251,5,268.03,2024-06-30 18:30:52.741839,2024-06-30 18:32:05.741839,ipacheco
276,INSERT,252,3,665.88,2024-10-10 12:30:18.611437,2024-10-10 12:32:38.611437,pietramartins
277,INSERT,253,1,58.08,2023-02-15 14:45:26.364082,2023-02-15 14:46:09.364082,mendoncayasmin
278,INSERT,254,4,687.95,2024-10-25 10:30:38.202558,2024-10-25 10:30:39.202558,yleao
279,INSERT,255,2,81.25,2023-05-28 18:15:14.402231,2023-05-28 18:17:21.402231,laviniamendes
280,INSERT,256,3,301.7,2025-01-13 11:45:06.495725,2025-01-13 11:47:22.495725,lmendes
281,INSERT,257,2,295.81,2023-03-14 16:00:48.543409,2023-03-14 16:03:23.543409,arthur92
282,INSERT,258,4,696.02,2024-04-14 09:15:45.052499,2024-04-14 09:19:47.052499,andrademaya
283,UPDATE,258,4,785.04,2024-04-14 09:15:45.052499,2024-04-18 09:16:59.052499,krios
284,INSERT,259,2,293.69,2023-09-16 11:00:24.954968,2023-09-16 11:05:16.954968,antonioda-luz
285,UPDATE,259,2,283.06,2023-09-16 11:00:24.954968,2023-09-21 11:03:47.954968,ana-liz28
286,INSERT,260,5,573.89,2022-07-21 16:15:21.110170,2022-07-21 16:17:26.110170,fernandamartins
287,INSERT,261,2,435.07,2022-08-01 14:45:42.176393,2022-08-01 14:48:40.176393,arthur-gabrielmachado
288,INSERT,262,4,60.01,2023-06-27 12:15:57.729635,2023-06-27 12:20:48.729635,pauloalbuquerque
289,INSERT,263,5,373.59,2025-02-11 12:15:02.722517,2025-02-11 12:17:03.722517,alice14
290,UPDATE,263,5,435.14,2025-02-11 12:15:02.722517,2025-02-14 12:17:54.722517,davi-miguelfernandes
291,INSERT,264,2,119.11,2023-06-26 11:15:33.770002,2023-06-26 11:17:55.770002,jcorreia
292,UPDATE,264,2,112.84,2023-06-26 11:15:33.770002,2023-06-28 11:19:41.770002,mouralevi
293,INSERT,265,2,458.67,2023-09-16 11:30:09.474282,2023-09-16 11:31:25.474282,gustavoduarte
294,INSERT,266,2,521.22,2023-08-27 13:15:50.351055,2023-08-27 13:18:25.351055,martinsnina
295,INSERT,267,2,531.57,2025-02-08 08:45:13.186897,2025-02-08 08:45:22.186897,beniciomachado
296,INSERT,268,3,431.48,2023-12-04 08:15:07.313661,2023-12-04 08:15:35.313661,laisda-luz
297,INSERT,269,5,460.27,2024-11-20 11:30:07.816415,2024-11-20 11:33:59.816415,apollonascimento
298,INSERT,270,1,281.33,2023-08-24 15:00:50.325317,2023-08-24 15:05:18.325317,diogocampos
299,INSERT,271,2,167.67,2024-08-14 14:15:04.530094,2024-08-14 14:19:24.530094,ecavalcante
300,INSERT,272,1,316.49,2023-06-14 08:45:31.164206,2023-06-14 08:50:17.164206,araujonatalia
301,INSERT,273,4,160.6,2023-01-25 13:00:29.969039,2023-01-25 13:01:54.969039,martinsisabella
302,INSERT,274,3,565.16,2024-11-17 15:00:22.351726,2024-11-17 15:05:19.351726,arthur-miguel12
303,INSERT,275,2,435.88,2022-06-30 16:30:46.826491,2022-06-30 16:31:18.826491,xribeiro
304,INSERT,276,5,464.32,2023-02-24 13:15:02.980993,2023-02-24 13:15:07.980993,da-conceicaohenry
305,UPDATE,276,5,435.24,2023-02-24 13:15:02.980993,2023-02-25 13:16:59.980993,cnascimento
306,INSERT,277,2,606.52,2024-07-01 17:45:30.167797,2024-07-01 17:49:24.167797,mendoncaisis
307,INSERT,278,4,704.74,2024-09-11 12:30:16.235691,2024-09-11 12:32:19.235691,teixeiraana
308,INSERT,279,1,480.81,2025-03-29 18:00:29.413167,2025-03-29 18:02:23.413167,pietro68
309,INSERT,280,2,536.5,2023-08-08 09:30:43.626191,2023-08-08 09:32:45.626191,zcassiano
310,INSERT,281,2,328.97,2023-07-07 12:30:30.099087,2023-07-07 12:34:52.099087,silvamiguel
311,INSERT,282,1,576.34,2023-03-29 18:30:29.929065,2023-03-29 18:32:33.929065,ana-julia98
312,INSERT,283,5,666.43,2024-11-01 18:45:39.137844,2024-11-01 18:50:32.137844,bruna87
313,INSERT,284,5,660.52,2024-04-19 11:45:23.829209,2024-04-19 11:48:59.829209,castrohelena
314,INSERT,285,4,285.41,2024-08-09 14:00:51.866108,2024-08-09 14:05:04.866108,tcorreia
315,INSERT,286,1,152.9,2022-06-24 16:00:39.939746,2022-06-24 16:03:12.939746,mariaribeiro
316,INSERT,287,3,392.16,2025-02-20 13:00:11.464098,2025-02-20 13:02:20.464098,brendapereira
317,INSERT,288,5,685.7,2023-11-23 16:15:12.514460,2023-11-23 16:17:55.514460,vicente21
318,INSERT,289,5,439.46,2025-05-25 08:00:10.004725,2025-05-25 08:01:59.004725,marina08
319,UPDATE,289,5,483.22,2025-05-25 08:00:10.004725,2025-05-29 08:01:29.004725,omoraes
320,INSERT,290,3,240.45,2024-06-12 09:45:37.230956,2024-06-12 09:46:22.230956,rcamara
321,INSERT,291,5,588.2,2024-07-05 12:15:39.305152,2024-07-05 12:17:24.305152,scamara
322,INSERT,292,5,393.16,2022-06-15 18:45:42.411675,2022-06-15 18:49:27.411675,ramosana-liz
323,INSERT,293,1,227.18,2024-05-20 13:15:16.605727,2024-05-20 13:18:20.605727,mendoncamilena
324,INSERT,294,2,645.18,2024-09-17 13:45:28.417246,2024-09-17 13:47:10.417246,nicolaspeixoto
325,INSERT,295,2,194.7,2022-08-20 16:45:42.775609,2022-08-20 16:47:50.775609,carolinecamara
326,UPDATE,295,2,175.24,2022-08-20 16:45:42.775609,2022-08-23 16:48:06.775609,uaraujo
327,INSERT,296,4,724.94,2023-06-28 12:45:32.128259,2023-06-28 12:48:32.128259,tsantos
328,INSERT,297,4,463.25,2025-03-18 16:30:57.293224,2025-03-18 16:33:28.293224,olivianunes
329,INSERT,298,1,617.12,2023-11-19 12:00:33.643906,2023-11-19 12:03:24.643906,calebepimenta
330,UPDATE,298,1,737.6,2023-11-19 12:00:33.643906,2023-11-20 12:03:56.643906,andradelorena
331,INSERT,299,1,142.04,2024-05-23 15:45:51.428543,2024-05-23 15:50:15.428543,sarah62
332,INSERT,300,1,275.9,2024-01-27 14:30:14.726617,2024-01-27 14:32:59.726617,luna07
333,INSERT,301,2,502.45,2024-07-02 10:15:38.692982,2024-07-02 10:16:58.692982,lavinia46
334,INSERT,302,3,458.14,2024-01-18 18:30:06.853467,2024-01-18 18:30:16.853467,albuquerquevalentim
335,INSERT,303,5,718.11,2024-02-27 16:45:32.174381,2024-02-27 16:48:07.174381,ucavalcanti
336,INSERT,304,5,385.68,2023-05-13 12:00:48.618381,2023-05-13 12:05:20.618381,natalia31
337,INSERT,305,4,310.78,2023-09-23 13:45:05.461044,2023-09-23 13:49:26.461044,luanafonseca
338,INSERT,306,3,289.56,2023-04-06 16:30:31.652645,2023-04-06 16:34:06.652645,xcamargo
339,INSERT,307,4,596.8,2024-12-31 18:45:00.990673,2024-12-31 18:47:55.990673,vitorrezende
340,UPDATE,307,4,686.56,2024-12-31 18:45:00.990673,2025-01-04 18:47:48.990673,lais24
341,INSERT,308,5,153.3,2023-08-26 13:00:24.075895,2023-08-26 13:05:19.075895,bcaldeira
342,INSERT,309,4,578.42,2023-08-23 08:15:37.605425,2023-08-23 08:17:57.605425,maria-flor97
343,INSERT,310,1,743.63,2022-08-03 09:15:27.541297,2022-08-03 09:18:24.541297,enzo-gabriellopes
344,UPDATE,310,1,648.59,2022-08-03 09:15:27.541297,2022-08-08 09:15:55.541297,lucas-gabriel93
345,INSERT,311,1,483.9,2023-10-25 14:15:35.227549,2023-10-25 14:18:58.227549,ryanpimenta
346,INSERT,312,1,345.37,2023-08-28 12:15:59.853298,2023-08-28 12:20:01.853298,apacheco
347,INSERT,313,1,619.99,2023-09-01 10:00:49.905062,2023-09-01 10:03:34.905062,souzaisis
348,INSERT,314,5,760.6,2025-03-07 12:15:40.920687,2025-03-07 12:17:43.920687,arthur-miguelda-costa
349,INSERT,315,5,766.43,2023-06-11 14:45:18.073403,2023-06-11 14:50:11.073403,nuneseloa
350,INSERT,316,5,156.82,2025-06-06 16:15:09.916891,2025-06-06 16:17:43.916891,joao35
351,UPDATE,316,5,138.45,2025-06-06 16:15:09.916891,2025-06-09 16:15:36.916891,da-rochamateus
352,INSERT,317,3,673.77,2022-11-18 18:00:25.611118,2022-11-18 18:01:36.611118,da-motagabriel
353,INSERT,318,5,475.16,2022-12-15 18:00:46.519166,2022-12-15 18:04:55.519166,zribeiro
354,UPDATE,318,5,469.83,2022-12-15 18:00:46.519166,2022-12-16 18:01:48.519166,maria-luisa75
355,INSERT,319,5,764.17,2024-01-23 13:15:06.444311,2024-01-23 13:19:05.444311,da-rochajoao-vitor
356,INSERT,320,1,313.47,2023-10-22 12:15:17.857883,2023-10-22 12:18:36.857883,aparecidafernanda
357,UPDATE,320,1,346.66,2023-10-22 12:15:17.857883,2023-10-26 12:16:35.857883,uborges
358,INSERT,321,1,332.65,2023-01-23 14:45:42.937466,2023-01-23 14:50:24.937466,qborges
359,INSERT,322,4,609.15,2024-02-23 14:00:29.454436,2024-02-23 14:03:54.454436,xleao
360,INSERT,323,4,396.39,2023-06-30 17:00:34.730548,2023-06-30 17:03:03.730548,caldeiramaria-alice
361,INSERT,324,4,622.48,2025-05-23 15:30:38.880997,2025-05-23 15:34:04.880997,jda-cruz
362,INSERT,325,5,767.05,2023-11-14 18:45:29.401963,2023-11-14 18:47:07.401963,ramosjulia
363,INSERT,326,5,52.5,2025-01-16 16:15:06.132755,2025-01-16 16:15:35.132755,fpastor
364,INSERT,327,5,486.22,2023-06-09 16:15:40.464950,2023-06-09 16:18:46.464950,julia66
365,INSERT,328,1,718.79,2022-12-19 14:30:34.434602,2022-12-19 14:32:55.434602,novaesstella
366,INSERT,329,2,241.73,2022-10-13 18:45:03.290434,2022-10-13 18:46:03.290434,gustavo-henrique39
367,INSERT,330,2,372.6,2024-10-18 08:30:05.393504,2024-10-18 08:32:08.393504,borgesmathias
368,INSERT,331,3,374.44,2025-01-02 09:00:29.915199,2025-01-02 09:04:20.915199,marquesbella
369,INSERT,332,5,678.34,2024-04-16 12:00:53.957067,2024-04-16 12:03:33.957067,clara85
370,INSERT,333,2,595.33,2024-05-05 14:15:04.300796,2024-05-05 14:17:28.300796,ferreiranicole
371,INSERT,334,3,147.79,2023-02-11 11:30:21.850946,2023-02-11 11:34:44.850946,diego73
372,INSERT,335,4,298.82,2024-04-16 08:30:56.279993,2024-04-16 08:31:06.279993,ana-vitoriaguerra
373,INSERT,336,2,212.1,2022-08-25 09:00:09.212287,2022-08-25 09:03:21.212287,fpastor
374,INSERT,337,2,572.85,2023-06-28 11:45:16.553488,2023-06-28 11:46:29.553488,levi62
375,INSERT,338,5,361.03,2024-11-25 13:30:08.744786,2024-11-25 13:31:39.744786,rezendemarcelo
376,INSERT,339,3,607.58,2024-07-09 12:45:52.499715,2024-07-09 12:48:42.499715,eduardajesus
377,INSERT,340,1,796.24,2023-09-15 18:00:04.946139,2023-09-15 18:00:19.946139,kamilly57
378,INSERT,341,3,545.33,2023-02-23 10:15:07.214791,2023-02-23 10:17:59.214791,jda-cunha
379,INSERT,342,3,317.48,2023-05-07 09:45:17.888392,2023-05-07 09:49:59.888392,pachecoana-livia
380,INSERT,343,3,277.77,2025-01-10 15:15:57.551992,2025-01-10 15:20:35.551992,fogacaesther
381,INSERT,344,1,518.83,2025-01-05 16:30:44.390507,2025-01-05 16:35:28.390507,qmonteiro
382,INSERT,345,2,58.07,2024-08-10 14:45:14.768704,2024-08-10 14:49:37.768704,arthur-miguelvasconcelos
383,INSERT,346,4,354.47,2024-07-20 09:00:37.204324,2024-07-20 09:03:30.204324,raquelrodrigues
384,INSERT,347,3,326.78,2025-02-12 12:30:03.858133,2025-02-12 12:34:01.858133,ferreiravicente
385,INSERT,348,4,698.87,2023-08-25 13:00:16.319935,2023-08-25 13:02:40.319935,britonicolas
386,INSERT,349,2,745.86,2023-05-14 16:15:00.249335,2023-05-14 16:16:16.249335,enricocirino
387,INSERT,350,1,618.79,2025-01-14 10:45:07.023863,2025-01-14 10:45:17.023863,rvargas
388,INSERT,351,4,142.77,2024-12-16 08:15:29.139130,2024-12-16 08:17:10.139130,sophie72
389,INSERT,352,5,669.25,2023-02-02 14:15:02.122987,2023-02-02 14:15:57.122987,ccastro
390,INSERT,353,5,572.83,2025-06-02 16:15:33.144324,2025-06-02 16:17:42.144324,maria-ceciliasantos
391,INSERT,354,1,240.87,2024-03-01 18:00:14.440490,2024-03-01 18:01:45.440490,costelamatheus
392,INSERT,355,2,627.63,2024-05-09 09:00:31.510110,2024-05-09 09:04:58.510110,maria-juliabarros
393,INSERT,356,1,632.52,2024-07-31 10:30:48.728512,2024-07-31 10:35:06.728512,estherbarbosa
394,INSERT,357,3,443.53,2025-05-06 12:15:15.675919,2025-05-06 12:16:36.675919,helena90
395,INSERT,358,3,385.04,2022-06-21 10:45:31.270838,2022-06-21 10:47:44.270838,cfernandes
396,INSERT,359,1,720.0,2022-09-10 12:45:10.310822,2022-09-10 12:45:43.310822,ravi-lucca18
397,INSERT,360,5,398.25,2022-10-12 12:00:40.978338,2022-10-12 12:05:02.978338,renangomes
398,INSERT,361,5,236.51,2024-02-28 09:15:42.427086,2024-02-28 09:16:41.427086,elisa97
399,INSERT,362,4,588.21,2024-09-18 18:45:21.985199,2024-09-18 18:47:12.985199,rcasa-grande
400,INSERT,363,3,132.72,2022-07-11 10:30:03.189910,2022-07-11 10:32:19.189910,rgarcia
401,INSERT,364,2,186.66,2024-10-06 14:00:46.440230,2024-10-06 14:05:32.440230,das-nevesmarcelo
402,INSERT,365,4,288.44,2025-05-03 14:30:46.945071,2025-05-03 14:31:49.945071,ana-livia11
403,INSERT,366,1,225.28,2023-09-20 13:15:57.881902,2023-09-20 13:20:46.881902,marquesrebeca
404,INSERT,367,3,75.59,2023-06-20 14:00:15.093471,2023-06-20 14:04:17.093471,pastoremanuel
405,INSERT,368,5,361.9,2023-02-08 15:45:23.084588,2023-02-08 15:45:42.084588,cavalcantirebeca
406,INSERT,369,2,321.68,2024-12-11 16:00:52.781898,2024-12-11 16:05:08.781898,moreiramaria
407,INSERT,370,2,537.03,2023-12-01 15:00:57.316848,2023-12-01 15:02:42.316848,emanuella96
408,UPDATE,370,2,490.42,2023-12-01 15:00:57.316848,2023-12-04 15:03:08.316848,moreiranina
409,INSERT,371,5,155.12,2023-09-08 11:15:39.825324,2023-09-08 11:18:13.825324,dommoura
410,INSERT,372,1,764.66,2024-01-16 08:00:11.061621,2024-01-16 08:04:34.061621,jviana
411,INSERT,373,1,328.07,2023-11-08 17:30:47.969473,2023-11-08 17:30:53.969473,thales72
412,UPDATE,373,1,275.53,2023-11-08 17:30:47.969473,2023-11-10 17:32:23.969473,juliana74
413,INSERT,374,4,50.54,2024-09-16 18:15:59.200993,2024-09-16 18:18:23.200993,felipesa
414,INSERT,375,5,159.83,2024-04-26 08:30:42.244894,2024-04-26 08:32:24.244894,antoniomendonca
415,INSERT,376,2,431.21,2024-04-09 14:30:44.584424,2024-04-09 14:30:49.584424,usantos
416,INSERT,377,3,702.55,2023-11-17 16:30:08.395876,2023-11-17 16:30:30.395876,llopes
417,INSERT,378,2,133.69,2024-09-13 10:45:09.535867,2024-09-13 10:48:47.535867,brunosantos
418,INSERT,379,1,366.38,2024-03-28 17:00:40.892423,2024-03-28 17:03:02.892423,brenda50
419,INSERT,380,4,421.16,2024-03-30 17:30:35.153423,2024-03-30 17:32:17.153423,pda-cunha
420,INSERT,381,1,133.41,2023-03-11 16:45:45.018208,2023-03-11 16:49:56.018208,marinarios
421,INSERT,382,4,564.17,2022-08-21 12:15:48.728124,2022-08-21 12:18:21.728124,vianaisabelly
422,INSERT,383,4,187.84,2022-10-12 08:00:34.243197,2022-10-12 08:00:49.243197,da-pazmathias
423,INSERT,384,5,273.01,2023-08-20 16:30:25.730874,2023-08-20 16:30:42.730874,joao-guilhermeribeiro
424,INSERT,385,1,580.1,2024-11-07 08:15:43.557363,2024-11-07 08:20:13.557363,isaque10
425,INSERT,386,3,495.88,2024-09-08 18:45:48.179173,2024-09-08 18:49:01.179173,uborges
426,INSERT,387,5,399.38,2025-05-31 18:30:31.037760,2025-05-31 18:34:10.037760,davi-miguel86
427,INSERT,388,1,762.73,2024-02-25 13:30:01.835651,2024-02-25 13:32:59.835651,siqueiralaura
428,INSERT,389,5,783.29,2024-09-24 12:30:24.187987,2024-09-24 12:33:35.187987,cirinomaria-cecilia
429,INSERT,390,4,649.86,2022-07-09 18:00:29.003422,2022-07-09 18:04:08.003422,cmacedo
430,INSERT,391,3,759.58,2023-08-29 08:00:55.078637,2023-08-29 08:05:34.078637,hpimenta
431,INSERT,392,1,310.09,2025-06-03 11:15:02.637307,2025-06-03 11:18:55.637307,raul01
432,INSERT,393,2,407.8,2022-07-02 13:00:57.860912,2022-07-02 13:01:18.860912,da-cunhabryan
433,INSERT,394,3,674.08,2022-12-03 17:30:36.669218,2022-12-03 17:32:02.669218,andre94
434,INSERT,395,5,221.97,2022-11-04 08:00:26.596292,2022-11-04 08:02:24.596292,gomesrodrigo
435,INSERT,396,1,99.74,2025-03-05 10:00:15.521066,2025-03-05 10:04:59.521066,aliciacamara
436,INSERT,397,1,430.57,2024-09-14 10:30:38.347209,2024-09-14 10:34:53.347209,enricoda-rosa
437,INSERT,398,5,532.63,2023-05-03 16:00:35.950403,2023-05-03 16:02:37.950403,heitorgoncalves
438,INSERT,399,5,232.38,2023-10-02 08:45:48.681461,2023-10-02 08:49:56.681461,eda-rocha
439,INSERT,400,4,738.39,2022-08-12 11:15:06.874336,2022-08-12 11:19:31.874336,eduarda40
440,INSERT,401,1,360.57,2022-06-21 09:45:47.554976,2022-06-21 09:45:52.554976,guilherme65
441,INSERT,402,4,171.32,2022-09-07 09:15:01.172520,2022-09-07 09:16:56.172520,bentoguerra
442,UPDATE,402,4,179.93,2022-09-07 09:15:01.172520,2022-09-08 09:19:23.172520,jmacedo
443,INSERT,403,3,705.78,2023-10-02 11:00:49.448731,2023-10-02 11:02:12.448731,heloisa40
444,INSERT,404,2,691.58,2024-05-13 09:30:29.154914,2024-05-13 09:34:10.154914,cavalcantehenrique
445,INSERT,405,4,305.94,2023-02-25 12:15:47.012295,2023-02-25 12:18:10.012295,brenovieira
446,INSERT,406,4,748.55,2023-06-30 15:00:42.108750,2023-06-30 15:04:31.108750,maria-liz56
447,INSERT,407,4,183.02,2024-09-27 10:15:58.482949,2024-09-27 10:18:03.482949,calmeida
448,INSERT,408,3,789.09,2022-11-17 11:30:22.577234,2022-11-17 11:33:39.577234,asa
449,INSERT,409,2,777.07,2024-04-09 16:15:35.489775,2024-04-09 16:16:58.489775,caroline80
450,INSERT,410,1,757.44,2023-09-16 13:15:07.609186,2023-09-16 13:19:23.609186,ramosleandro
451,INSERT,411,3,491.68,2022-07-08 09:45:07.809127,2022-07-08 09:48:00.809127,mayaferreira
452,INSERT,412,3,338.51,2022-09-25 17:15:39.891128,2022-09-25 17:19:03.891128,bento18
453,UPDATE,412,3,286.48,2022-09-25 17:15:39.891128,2022-09-26 17:16:34.891128,natalia41
454,INSERT,413,5,459.02,2023-11-06 13:45:35.737501,2023-11-06 13:49:26.737501,isaac16
455,INSERT,414,5,324.86,2023-10-27 18:15:48.880723,2023-10-27 18:16:10.880723,ccampos
456,INSERT,415,2,452.18,2024-12-30 17:45:34.252456,2024-12-30 17:50:05.252456,tbrito
457,INSERT,416,1,190.32,2022-07-02 15:45:17.616390,2022-07-02 15:50:10.616390,brayanbarros
458,INSERT,417,2,244.72,2023-08-17 16:15:17.517909,2023-08-17 16:15:38.517909,rodriguesaylla
459,INSERT,418,1,291.29,2024-07-09 16:00:51.092875,2024-07-09 16:03:59.092875,zcostela
460,INSERT,419,4,681.02,2023-03-31 14:15:35.363226,2023-03-31 14:20:07.363226,kjesus
461,UPDATE,419,4,590.68,2023-03-31 14:15:35.363226,2023-04-04 14:16:01.363226,caldeiramarina
462,INSERT,420,2,406.1,2023-08-12 15:45:42.551883,2023-08-12 15:49:51.551883,oliver39
463,INSERT,421,4,523.45,2023-07-22 09:00:30.847753,2023-07-22 09:05:20.847753,joao-miguel69
464,INSERT,422,3,305.53,2024-02-07 15:00:44.499979,2024-02-07 15:05:41.499979,joaquim65
465,INSERT,423,5,473.62,2025-06-07 11:30:46.759028,2025-06-07 11:31:19.759028,fernandesvitoria
466,INSERT,424,5,485.4,2024-09-30 11:45:24.596215,2024-09-30 11:50:21.596215,ana-sophia63
467,INSERT,425,4,397.83,2024-11-22 14:45:10.330728,2024-11-22 14:48:24.330728,raquel56
468,INSERT,426,5,704.69,2024-01-13 18:15:21.497684,2024-01-13 18:16:29.497684,souzagael
469,INSERT,427,1,728.61,2022-11-15 08:30:07.788270,2022-11-15 08:31:42.788270,peixotocaua
470,INSERT,428,5,275.7,2025-02-25 10:15:03.980838,2025-02-25 10:18:21.980838,ialves
471,INSERT,429,5,116.9,2022-12-10 09:45:10.265036,2022-12-10 09:49:54.265036,zjesus
472,INSERT,430,3,231.48,2023-09-02 12:30:49.102787,2023-09-02 12:35:27.102787,vramos
473,INSERT,431,3,171.24,2023-08-05 16:30:34.626159,2023-08-05 16:33:10.626159,moraeshadassa
474,INSERT,432,1,297.81,2022-09-24 10:45:35.012768,2022-09-24 10:45:43.012768,kmoraes
475,INSERT,433,2,78.95,2023-04-22 12:45:05.766787,2023-04-22 12:49:51.766787,mcamargo
476,INSERT,434,5,364.47,2025-01-17 17:30:00.055898,2025-01-17 17:32:00.055898,enzorezende
477,INSERT,435,5,612.03,2024-02-08 16:15:40.443246,2024-02-08 16:20:38.443246,samuel98
478,INSERT,436,3,551.06,2025-05-26 17:15:02.971264,2025-05-26 17:16:25.971264,sabrina46
479,INSERT,437,1,454.89,2024-04-06 08:45:48.920991,2024-04-06 08:46:43.920991,hfarias
480,INSERT,438,3,304.12,2025-05-01 11:45:22.811397,2025-05-01 11:46:03.811397,costelaluigi
481,INSERT,439,3,56.02,2024-10-30 15:45:27.444771,2024-10-30 15:49:59.444771,melissada-rosa
482,INSERT,440,3,441.27,2022-09-05 10:45:19.175427,2022-09-05 10:48:48.175427,dante94
483,INSERT,441,5,166.68,2024-09-29 13:45:57.126198,2024-09-29 13:46:16.126198,peixotonathan
484,INSERT,442,4,119.55,2023-04-23 15:45:10.303997,2023-04-23 15:46:27.303997,luisa11
485,INSERT,443,2,580.04,2023-02-07 08:15:54.386614,2023-02-07 08:16:27.386614,vitor-gabrielcunha
486,INSERT,444,3,393.47,2023-11-14 16:45:36.601368,2023-11-14 16:49:08.601368,zda-conceicao
487,INSERT,445,1,505.75,2023-11-23 18:45:54.394961,2023-11-23 18:49:43.394961,sampaiodavi-miguel
488,INSERT,446,4,482.57,2023-02-27 16:00:52.390330,2023-02-27 16:02:05.390330,caldeiraana
489,INSERT,447,3,787.26,2024-03-15 13:45:11.011383,2024-03-15 13:49:15.011383,garaujo
490,INSERT,448,1,54.82,2024-01-27 11:15:38.076610,2024-01-27 11:18:24.076610,moraesjoao-vitor
491,INSERT,449,1,356.42,2022-07-09 18:45:48.559654,2022-07-09 18:48:05.559654,benjamim79
492,INSERT,450,1,229.68,2022-12-25 09:45:03.254652,2022-12-25 09:48:33.254652,rezendepaulo
493,INSERT,451,5,341.59,2022-10-24 08:15:33.728836,2022-10-24 08:17:31.728836,araujoisis
494,UPDATE,451,5,298.24,2022-10-24 08:15:33.728836,2022-10-26 08:16:01.728836,ana-clara80
495,INSERT,452,5,710.43,2025-01-16 15:45:32.060600,2025-01-16 15:46:42.060600,earagao
496,INSERT,453,1,227.46,2025-06-07 13:30:30.944552,2025-06-07 13:35:03.944552,henry25
497,INSERT,454,5,250.58,2022-10-28 11:45:18.550037,2022-10-28 11:48:30.550037,macedoagatha
