id_pagamento,valor_pago,data_pagamento,tipo_pagamento_id_tipo_pagamento,consulta_id_consulta
517,792.88,2023-01-28 11:00:57.973928,1,1948
518,539.17,2022-06-28 17:30:40.094665,4,2191
519,530.6,2025-06-02 12:00:37.659605,2,4376
520,525.87,2025-05-03 18:45:31.022283,4,6459
521,713.66,2024-06-26 14:30:18.140403,5,6382
522,460.67,2023-08-02 08:30:03.955434,1,6698
523,365.89,2022-07-14 11:45:04.555997,2,127
524,63.62,2024-06-04 12:30:15.213463,1,83
525,74.94,2024-09-19 15:00:04.697984,4,8682
526,53.52,2022-07-20 15:45:07.315887,3,460
527,799.0,2022-10-07 08:30:37.848789,1,1711
528,319.21,2025-04-30 14:00:43.820467,4,8631
529,416.18,2024-06-09 10:45:29.404334,2,5729
530,677.97,2022-11-03 14:00:01.511083,1,6932
531,422.63,2024-01-23 12:15:46.571193,5,3454
532,232.49,2023-07-26 11:30:09.293253,3,7033
533,647.94,2022-11-17 15:00:11.918091,2,6807
534,492.11,2024-03-05 13:15:13.803159,5,8602
535,148.57,2025-02-22 16:00:40.714928,5,4069
536,249.79,2024-02-01 08:45:31.080616,2,4994
537,596.44,2024-02-08 08:30:47.939181,1,6940
538,613.77,2023-10-13 12:00:21.774044,1,2677
539,292.36,2022-12-07 16:30:49.132456,1,2320
540,460.75,2025-02-20 09:15:22.523386,1,5302
541,86.59,2025-05-25 12:15:07.050056,5,251
542,234.87,2023-11-19 16:45:22.050447,2,5358
543,354.98,2023-08-06 17:30:16.718549,4,394
544,52.94,2025-04-30 14:15:54.152378,4,4817
545,726.37,2023-06-03 10:45:02.471699,4,1100
546,261.25,2022-09-24 10:45:20.654400,1,9272
547,282.78,2022-06-25 16:00:47.764255,4,9477
548,56.74,2022-07-26 09:30:28.246171,5,9219
549,553.01,2025-05-13 16:00:50.652528,5,4784
550,690.8,2024-10-06 14:45:43.423804,5,3870
551,334.39,2024-11-26 10:15:52.211744,4,9688
552,235.11,2022-10-01 08:30:27.030742,5,908
553,226.17,2022-11-01 09:45:43.411918,1,6325
554,127.38,2025-04-10 09:00:30.627480,2,7235
555,125.72,2024-01-25 13:45:59.967469,3,2711
556,521.17,2023-10-05 13:30:07.564280,1,4313
557,469.25,2025-03-19 10:45:28.774881,1,9197
558,430.29,2024-04-15 12:45:03.474793,1,3536
559,400.51,2024-10-30 12:30:09.514843,1,7480
560,175.2,2025-01-02 13:15:44.523639,5,3031
561,509.5,2024-03-20 13:00:52.824682,2,217
562,136.38,2022-06-26 14:15:13.756430,1,5804
563,189.04,2023-03-21 17:30:29.361931,2,2716
564,153.27,2024-10-19 12:30:47.474044,3,8510
565,549.79,2024-06-10 10:15:00.959685,1,2336
566,629.13,2022-11-02 13:00:31.768049,5,2342
567,490.78,2022-06-30 13:15:48.434360,2,571
568,506.9,2023-03-01 09:15:59.302314,4,5903
569,552.98,2023-11-28 12:15:51.984579,2,720
570,113.76,2023-02-07 14:00:40.280888,5,6514
571,171.52,2023-03-20 16:45:00.172129,5,3802
572,592.5,2023-01-23 08:30:07.074076,1,6847
573,335.62,2023-03-07 16:45:46.857354,3,7125
574,739.7,2023-05-08 17:15:14.018994,5,3169
575,610.36,2024-01-02 11:00:58.273227,2,4324
576,81.87,2024-06-11 13:45:02.775866,4,7716
577,114.12,2023-11-01 11:30:52.867579,4,6594
578,507.56,2024-03-23 09:15:02.966237,5,3891
579,340.49,2024-10-28 08:15:40.861757,4,7976
580,114.86,2023-09-18 18:30:18.684655,2,7000
581,727.09,2023-02-28 18:30:05.312191,4,4697
582,484.04,2024-03-22 14:45:51.913222,5,1272
583,364.19,2024-05-15 11:45:36.043394,4,7916
584,126.63,2022-06-21 14:45:46.876693,2,5242
585,727.46,2023-02-20 09:00:33.368881,2,1338
586,782.9,2024-04-05 14:30:21.668098,5,4961
587,399.8,2024-07-31 12:00:48.967649,1,3704
588,703.82,2024-12-14 14:15:18.208869,5,618
589,342.92,2024-04-06 13:00:47.579712,5,2469
590,726.61,2023-04-11 12:30:28.020609,5,2425
591,620.68,2023-01-30 10:45:23.158005,2,6558
592,308.24,2024-12-31 11:15:00.745862,3,8236
593,387.51,2023-10-12 14:15:48.150836,5,4563
594,708.49,2024-04-14 16:45:34.094306,5,7061
595,703.04,2025-04-21 08:00:12.977520,1,3425
596,59.23,2023-04-13 16:15:06.213283,2,3724
597,282.15,2024-04-05 08:00:57.234244,5,7852
598,276.84,2024-08-31 14:00:32.597283,5,2918
599,489.96,2024-04-04 14:00:41.697688,4,3623
600,208.85,2025-01-12 17:45:44.825058,1,5742
601,543.13,2024-04-10 12:00:30.007581,1,1
602,539.56,2023-12-02 16:45:32.063818,2,3070
603,417.4,2024-10-31 09:30:48.848398,1,3955
604,358.56,2024-05-12 17:15:48.096011,1,9010
605,700.01,2024-09-09 13:15:26.307799,5,9200
606,634.0,2025-02-28 10:30:40.082662,1,944
607,679.05,2025-04-10 13:15:44.703801,5,5847
608,389.68,2022-06-21 11:15:08.402644,4,1861
609,558.73,2023-01-14 09:45:07.583496,3,2508
610,799.81,2024-08-08 13:15:26.509343,1,5112
611,111.06,2024-12-19 17:30:35.503168,3,248
612,603.82,2024-06-09 11:15:50.462411,1,9449
613,224.44,2022-11-02 14:15:35.591246,1,3069
614,200.02,2025-03-14 14:15:56.425207,3,2490
615,593.16,2022-11-06 16:15:41.346280,3,7113
616,410.79,2024-12-30 14:15:32.871130,2,5009
617,95.66,2023-08-16 12:45:07.145210,1,2652
618,629.19,2024-10-20 13:00:39.602706,5,9684
619,401.44,2022-06-24 15:15:11.090195,5,1208
620,577.27,2022-08-16 16:45:03.041927,3,4886
621,685.11,2023-06-19 14:00:00.603702,5,2840
622,199.85,2025-01-02 12:00:19.944506,3,7654
623,66.62,2024-11-13 14:00:58.360034,4,6419
624,640.63,2025-01-04 17:30:27.372198,3,653
625,758.24,2023-09-10 08:00:02.010704,2,3580
626,329.7,2023-01-25 14:15:36.943125,2,3548
627,269.46,2023-10-02 15:45:38.234734,4,5312
628,52.69,2022-10-27 13:45:48.016064,4,8985
629,459.92,2023-09-11 18:45:46.176903,2,3530
630,317.28,2024-11-16 17:30:53.422307,2,3196
631,631.87,2024-04-12 09:45:42.079600,5,9074
632,523.39,2023-01-18 17:15:41.935790,1,1277
633,391.53,2024-09-15 09:00:36.588189,2,274
634,294.07,2023-03-22 18:30:53.728656,1,9067
635,638.88,2024-02-09 12:15:38.653499,1,7373
636,365.4,2024-11-28 18:30:56.081118,2,3967
637,444.35,2022-08-31 10:30:24.371742,4,7325
638,695.54,2023-12-24 12:15:31.161270,4,2311
639,404.28,2023-10-04 12:30:16.867445,4,1433
640,118.82,2024-02-11 10:30:20.049496,5,2882
641,103.5,2022-07-22 14:30:25.137295,4,1646
642,717.58,2024-01-25 12:45:28.697699,2,4068
643,335.82,2024-08-07 15:00:58.571648,4,9458
644,206.95,2023-09-19 18:30:05.927796,3,1384
645,139.39,2024-08-24 10:15:05.984591,2,8516
646,779.25,2025-06-02 09:30:41.609630,2,6288
647,347.43,2022-08-26 15:00:12.832847,3,5983
648,405.13,2022-08-30 15:15:28.460115,2,1374
649,688.36,2023-05-08 13:00:39.087697,5,6601
650,398.45,2025-05-07 10:45:58.284016,4,7409
651,482.28,2025-04-19 11:15:17.914126,3,356
652,779.93,2023-11-10 08:00:41.968326,3,1966
653,57.03,2022-10-17 13:00:11.054827,1,1986
654,178.27,2022-10-06 18:45:22.038076,2,5067
655,785.4,2022-10-11 11:00:05.060539,3,8715
656,96.02,2024-06-15 13:15:35.370057,3,986
657,420.02,2022-10-23 10:00:42.815731,5,5276
658,721.84,2023-01-15 18:30:49.775482,1,8171
659,747.9,2024-11-19 13:00:24.894074,3,2783
660,533.8,2022-10-24 17:00:02.283895,4,3514
661,363.91,2023-07-17 09:45:08.229976,1,6957
662,341.04,2023-10-09 10:45:08.959408,1,1065
663,672.23,2025-03-26 10:45:40.470283,3,604
664,54.71,2023-02-13 11:30:24.771187,5,1559
665,236.47,2024-01-27 14:00:56.167782,5,4140
666,481.71,2025-02-22 14:00:55.480701,2,765
667,589.81,2024-06-15 13:15:31.205922,2,8656
668,91.66,2024-01-20 13:45:28.191050,1,7742
669,331.27,2023-09-05 08:30:38.708007,3,827
670,166.67,2024-09-07 08:30:13.003867,2,5681
671,259.76,2024-06-28 12:00:33.565195,3,2241
672,139.38,2022-08-24 09:30:34.080157,1,4685
673,476.09,2024-05-13 09:00:49.111224,2,199
674,667.28,2023-02-02 10:45:58.118047,3,6334
675,411.49,2023-03-13 09:30:45.548895,2,5517
676,799.52,2025-03-28 12:45:23.231940,3,7474
677,473.33,2022-09-25 15:30:41.884043,5,1436
678,97.88,2023-10-21 16:45:16.049220,2,8776
679,706.56,2023-03-21 12:00:41.867548,2,6491
680,699.99,2023-09-26 09:00:04.305423,4,6467
681,572.73,2024-11-15 13:15:51.739734,3,7473
682,483.05,2024-04-20 10:45:19.223471,3,697
683,239.4,2024-12-23 11:30:53.718599,2,1884
684,194.77,2022-08-25 11:00:55.438663,2,3590
685,654.22,2024-05-03 11:45:51.484188,1,5169
686,433.86,2024-11-07 16:00:04.555005,2,2761
687,129.88,2022-08-16 18:45:48.119034,3,5725
688,712.25,2024-10-10 09:45:13.131149,1,8392
689,89.55,2025-02-07 18:45:36.694259,2,5985
690,165.93,2023-12-31 18:45:10.092700,4,6992
691,421.6,2024-01-31 16:00:28.182829,1,8616
692,89.55,2024-03-01 08:15:25.355748,1,8693
693,178.58,2024-06-21 12:15:12.740505,1,9589
694,102.26,2024-11-28 11:00:22.347735,3,1841
695,476.73,2022-09-22 12:15:18.936356,4,7884
696,288.09,2023-02-21 17:45:09.084702,3,1155
697,265.46,2023-09-13 10:45:21.629046,2,8530
698,389.31,2023-08-26 12:15:00.643181,1,2691
699,187.01,2023-07-01 13:00:22.651942,1,9717
700,253.66,2022-12-03 15:30:00.960356,5,2310
701,476.1,2023-06-11 18:30:27.008451,1,1963
702,790.06,2023-02-28 15:30:47.158539,3,9578
703,796.75,2022-12-10 16:45:35.058488,3,4131
704,560.16,2024-05-08 10:15:15.635608,4,7822
705,678.22,2022-09-18 18:00:35.570648,3,7328
706,434.52,2025-01-19 11:00:24.043314,1,1720
707,247.86,2022-10-10 16:00:50.966932,1,8375
708,454.09,2023-02-07 15:15:11.563991,1,361
709,163.61,2022-12-25 16:30:25.286604,4,7268
710,641.24,2024-12-19 16:15:02.280948,2,2226
711,670.27,2023-12-28 11:30:18.987806,5,8351
712,734.93,2025-02-06 10:45:49.757679,2,2350
713,775.3,2023-01-22 15:00:25.035742,5,7296
714,694.28,2025-03-08 11:15:21.223667,1,2314
715,551.45,2023-11-01 08:30:29.064903,4,6883
716,351.36,2023-04-11 18:45:48.637928,2,8994
717,82.33,2022-08-13 17:30:17.303901,5,8733
718,364.82,2024-02-22 14:45:05.085660,5,3097
719,125.59,2025-01-18 08:00:17.965621,5,673
720,597.37,2023-04-27 11:15:59.837969,1,8849
721,280.41,2023-01-27 12:00:26.567281,1,7236
722,776.45,2023-04-26 15:45:04.805444,2,6321
723,516.96,2024-08-01 11:15:57.542697,4,3408
724,442.2,2025-01-18 14:30:55.428649,1,6691
725,553.28,2024-03-31 18:15:49.603426,2,4341
726,471.98,2023-09-27 09:15:15.175165,3,7934
727,615.38,2023-10-19 16:00:00.373934,2,1670
728,375.83,2023-01-05 08:15:16.439970,1,6326
729,563.87,2023-06-19 11:15:26.219328,2,4241
730,158.2,2022-11-26 17:00:36.531846,4,2392
731,509.27,2024-11-07 18:00:25.503028,2,1263
732,541.26,2022-08-09 08:15:12.392630,2,3492
733,350.32,2024-10-29 12:30:20.440972,2,3757
734,693.1,2025-03-31 14:45:48.153258,3,8535
735,277.59,2024-06-08 18:30:18.511318,5,1782
736,549.62,2024-10-31 11:00:52.614775,1,7885
737,149.35,2023-05-01 15:00:33.166886,2,3926
738,561.18,2024-09-13 12:30:43.800908,3,4595
739,214.64,2024-01-01 09:45:35.296002,1,9369
740,119.32,2023-11-23 13:45:42.167511,5,6108
741,237.4,2022-09-03 13:00:26.358715,1,8062
742,258.84,2023-11-17 15:30:54.733537,4,7336
743,663.18,2025-03-22 11:00:06.266739,3,3637
744,332.07,2023-12-15 13:30:10.798749,5,9736
745,532.32,2023-11-26 09:30:11.694101,4,9621
746,269.42,2023-09-01 13:00:44.893404,5,2933
747,536.55,2024-04-24 12:45:12.402212,5,6481
748,425.19,2022-09-06 18:30:10.722675,4,9313
749,308.6,2023-02-04 11:00:03.570231,4,4246
750,108.52,2024-05-21 14:45:40.953497,4,2127
751,383.84,2025-05-08 15:15:08.438792,1,4328
752,617.89,2025-04-12 14:45:49.915320,3,9302
753,190.97,2023-04-14 12:45:27.380995,3,3075
754,152.47,2024-11-18 16:45:16.092908,1,2424
755,601.78,2025-05-13 17:45:43.709745,1,9849
756,640.71,2024-12-29 18:45:29.694307,1,5519
757,618.27,2025-01-30 18:00:07.482500,1,2534
758,192.8,2022-11-23 09:00:04.178899,5,6480
759,98.86,2023-02-15 08:15:29.622252,2,9241
760,391.73,2024-03-04 10:15:12.836413,1,4050
761,589.75,2024-09-26 11:30:27.813604,2,7141
762,57.88,2023-03-24 08:00:30.607374,3,9347
763,756.08,2024-09-18 12:00:16.052513,4,9594
764,366.72,2025-02-28 14:00:28.785216,2,1991
765,400.77,2025-06-09 10:15:13.263717,1,5328
766,777.81,2024-05-18 10:30:38.753276,4,125
767,50.15,2024-07-27 12:45:27.565924,2,7982
768,576.22,2024-02-14 17:30:53.572001,5,7616
769,278.06,2023-01-19 16:00:05.978049,2,3529
770,355.23,2022-06-23 10:30:39.707984,4,7640
771,564.84,2023-04-02 16:15:02.635505,3,8559
772,104.26,2023-05-18 09:30:27.525177,1,6967
773,278.4,2023-07-04 16:30:19.055388,3,1009
774,755.71,2024-01-22 18:30:38.325846,5,8448
775,542.78,2023-04-06 10:30:13.987813,5,1241
776,461.34,2023-08-17 17:30:11.068071,2,8910
777,487.69,2022-07-06 10:15:29.264835,2,4878
778,499.6,2023-06-03 09:15:23.835834,1,240
779,733.33,2023-11-24 18:30:04.270391,3,4075
780,507.0,2023-03-19 12:30:13.866220,5,6156
781,598.73,2024-05-14 14:45:01.747402,3,4385
782,421.14,2023-07-16 16:30:57.216507,3,1253
783,357.23,2023-11-29 14:00:07.759954,3,959
784,190.88,2023-01-05 08:45:35.076345,5,7165
785,549.88,2024-04-26 18:00:07.898646,1,7627
786,673.92,2022-12-18 08:00:26.851926,2,9751
787,512.9,2024-08-19 16:15:17.216873,3,2649
788,397.84,2022-12-06 11:00:44.688185,5,1377
789,549.44,2024-07-31 12:15:42.597114,5,6520
790,628.13,2023-01-03 15:00:31.942444,5,6701
791,245.88,2024-01-26 15:00:46.392395,4,6462
792,210.89,2025-05-12 09:15:32.796036,2,9514
793,626.23,2025-02-11 18:00:50.591507,1,1166
794,74.05,2023-09-13 12:30:34.739237,3,574
795,310.61,2023-10-08 08:15:40.400666,5,2795
796,143.99,2022-07-23 10:30:53.344848,2,8202
797,201.75,2023-07-14 14:00:48.574800,4,4652
798,643.71,2022-07-02 11:00:10.828497,4,4380
799,730.16,2025-05-18 15:30:59.607904,1,3877
800,207.2,2024-03-17 18:30:44.137804,4,3567
801,426.92,2025-05-11 14:00:13.824714,2,7682
802,612.3,2022-12-11 14:15:38.073904,3,90
803,704.48,2023-02-05 09:45:28.320264,5,3476
804,536.51,2023-07-27 15:45:57.279437,3,8483
805,236.75,2023-03-08 14:30:33.738166,4,2656
806,513.75,2024-08-04 09:30:35.745432,4,8280
807,692.92,2023-01-07 12:30:02.495929,4,2287
808,149.78,2022-12-10 18:30:42.901624,2,4434
809,614.3,2023-12-03 18:00:20.881196,2,8153
810,209.16,2024-05-28 17:00:12.600414,2,7367
811,515.22,2024-09-17 14:15:30.534005,3,1737
812,373.75,2024-07-07 08:45:58.294507,3,1032
813,662.27,2024-11-11 15:15:14.568416,5,8828
814,763.13,2024-05-12 16:00:43.287165,5,6696
815,245.84,2023-03-16 12:30:59.237607,5,7899
816,687.93,2024-01-10 10:45:15.863383,1,4699
817,623.34,2024-05-16 16:45:57.919027,5,3604
818,571.15,2022-08-16 10:45:35.773450,1,6870
819,322.9,2024-12-17 12:45:33.234636,5,1824
820,57.94,2024-07-23 13:00:21.610699,5,9256
821,774.78,2024-05-05 14:30:27.201642,4,2717
822,468.71,2024-11-05 08:45:17.852547,1,8176
823,646.58,2022-10-09 14:45:11.142282,1,3706
824,111.2,2025-05-20 15:45:10.730156,4,7174
825,117.32,2024-05-07 13:00:15.346153,4,9757
826,208.15,2024-05-22 18:00:12.329994,2,52
827,448.88,2025-02-13 17:30:13.412154,4,7607
828,745.73,2022-06-25 08:00:17.187953,5,9576
829,88.43,2022-10-28 13:00:29.526270,2,5625
830,647.35,2022-09-01 17:00:47.809277,3,5131
831,58.94,2023-08-18 17:15:41.522047,4,6770
832,254.59,2022-12-24 08:30:45.142528,1,9192
833,446.6,2022-12-06 11:00:58.140438,5,8720
834,63.85,2022-09-23 08:45:59.564036,2,9155
835,409.27,2023-12-13 14:00:01.759158,3,6765
836,626.95,2024-05-02 09:00:56.600369,5,1518
837,714.44,2024-01-31 18:15:34.722365,4,9375
838,722.31,2025-06-07 08:45:57.869284,5,4276
839,181.27,2023-04-10 15:00:32.304265,3,6358
840,493.05,2024-07-31 08:45:10.899767,5,8181
841,306.81,2024-09-26 10:45:15.907181,3,7463
842,374.62,2025-06-09 11:45:09.229919,2,4662
843,598.72,2024-06-01 11:15:49.229339,1,1574
844,262.11,2023-06-22 10:15:08.330238,2,845
845,725.71,2024-09-07 14:30:04.823210,2,8192
846,158.03,2025-04-04 17:15:35.580929,3,8318
847,716.79,2023-03-23 08:30:14.890430,1,4476
848,288.33,2022-07-06 16:00:40.993263,1,2422
849,662.34,2024-07-31 11:45:43.398884,1,3256
850,644.39,2025-06-02 16:45:18.740639,2,8315
851,773.16,2023-10-17 17:15:46.633029,2,5906
852,591.55,2022-12-08 10:45:34.135501,5,8049
853,196.1,2022-10-11 11:45:35.810869,1,45
854,772.35,2024-03-25 11:45:12.599970,4,9181
855,71.43,2024-10-11 14:00:08.828145,4,8928
856,319.38,2025-04-28 11:15:45.214025,4,2281
857,300.27,2025-04-11 09:45:01.346420,3,7958
858,413.93,2022-08-26 09:15:29.752926,3,999
859,736.73,2024-08-30 16:00:36.321849,4,2498
860,92.89,2025-02-11 13:00:13.853915,2,2343
861,740.69,2024-07-14 10:45:08.818897,1,8578
862,611.97,2024-12-13 14:45:27.032549,3,9033
863,541.02,2024-01-02 14:15:44.311424,3,1017
864,93.74,2023-02-27 13:00:13.056892,1,5144
865,547.76,2023-01-02 12:00:23.204026,1,3092
866,172.38,2025-01-07 17:00:54.773824,3,6856
867,208.42,2022-11-03 18:15:00.382424,2,1511
868,296.53,2024-05-24 10:15:55.787026,2,7115
869,234.01,2024-12-28 14:00:56.047264,3,8170
870,133.48,2024-05-22 11:30:14.566210,2,2922
871,758.14,2024-03-27 09:45:54.740706,3,7185
872,260.86,2025-01-19 08:30:52.206969,5,1524
873,395.83,2023-06-07 10:00:14.933624,4,2083
874,514.5,2024-04-29 17:15:15.608365,1,343
875,147.47,2022-09-18 12:30:38.427886,3,3812
876,783.72,2023-11-07 18:45:27.560377,4,533
877,284.67,2024-08-21 15:15:31.586607,5,6080
878,120.08,2023-09-18 11:15:06.024954,5,1315
879,459.71,2023-09-11 11:30:34.149375,4,48
880,430.73,2025-06-05 17:15:52.739250,4,6246
881,702.56,2022-11-18 15:45:04.664760,1,2277
882,594.5,2023-02-28 10:15:16.670885,1,6436
883,612.73,2022-10-23 09:45:07.528763,2,8068
884,111.44,2024-03-18 18:00:04.512165,3,6057
885,463.58,2025-03-18 17:00:51.096110,5,4200
886,553.12,2023-10-04 11:45:06.224443,3,7090
887,181.43,2024-06-23 14:45:24.891595,5,8409
888,786.28,2025-02-14 13:30:45.643678,3,4477
889,376.01,2024-12-18 08:45:41.513510,2,2060
890,591.87,2023-06-30 18:45:50.186978,5,9208
891,305.61,2023-10-09 11:00:57.740596,2,1278
892,278.84,2023-11-06 09:15:20.613054,4,6147
893,293.16,2022-08-10 11:15:04.665206,5,3029
894,587.32,2024-02-16 11:15:46.972250,1,859
895,228.35,2024-07-10 13:30:00.771153,3,2917
896,292.2,2024-08-23 16:30:53.350296,3,7092
897,105.95,2025-03-29 13:45:24.084883,1,1955
898,475.6,2023-08-24 17:45:01.047265,1,2228
899,371.63,2023-07-25 10:45:38.126448,3,7613
900,783.21,2024-05-31 17:00:02.854579,2,937
901,793.9,2024-01-09 18:30:21.274290,5,840
902,674.27,2023-07-07 16:15:40.182820,5,4340
903,120.67,2023-11-02 14:15:16.004544,4,3927
904,669.93,2022-07-23 08:15:52.901573,1,178
905,352.44,2023-06-14 13:00:57.646403,4,2790
906,667.18,2024-08-03 08:15:51.063558,1,9280
907,220.4,2023-03-23 10:45:23.419999,5,2703
908,170.34,2023-11-15 10:15:16.180597,4,7421
909,290.12,2023-02-11 12:00:00.526211,3,8076
910,472.63,2025-05-06 17:45:59.308369,5,4484
911,494.14,2024-11-23 17:45:15.615391,5,3264
912,717.98,2024-01-26 11:30:43.295008,5,8882
913,393.19,2022-10-30 10:15:43.170684,5,7442
914,92.09,2022-08-05 15:15:19.047640,1,3545
915,413.11,2023-10-16 15:00:05.928022,2,1076
916,410.23,2023-04-11 16:45:38.269081,4,5552
917,483.26,2024-03-12 12:45:16.723197,2,4541
918,69.2,2022-06-20 15:45:16.093723,4,1321
919,582.09,2023-06-27 16:30:15.562411,1,1538
920,246.03,2024-07-27 11:45:46.831106,4,8444
921,581.93,2024-04-04 12:30:26.624517,2,7721
922,533.39,2024-07-15 16:00:00.410751,5,4122
923,111.82,2024-12-30 12:45:13.381061,2,5539
924,665.13,2024-06-06 11:15:37.545498,2,498
925,325.39,2024-10-06 15:30:41.344121,3,2096
926,572.95,2024-03-12 18:00:57.657463,2,7303
927,98.98,2024-05-30 14:00:35.253078,5,1509
928,516.28,2023-07-09 14:30:31.403191,3,4079
929,133.77,2023-10-05 08:15:28.688659,4,3479
930,178.51,2024-01-08 17:45:00.471742,5,2212
931,323.85,2024-10-08 10:15:27.605181,1,6963
932,593.67,2025-01-19 16:15:08.941000,5,8707
933,505.08,2024-10-29 14:30:26.658533,5,8878
934,599.74,2023-07-24 09:00:00.455719,4,5135
935,335.43,2024-07-31 12:30:10.866821,1,3461
936,601.93,2022-11-01 10:15:52.786522,1,8199
937,747.13,2024-05-02 11:15:37.522555,2,4862
938,163.45,2022-11-21 16:15:54.140180,4,4942
939,271.36,2024-09-03 13:45:53.459931,5,2427
940,720.43,2022-07-27 18:15:41.469589,3,3489
941,249.16,2024-09-27 17:30:44.534231,5,9480
942,261.9,2024-06-14 16:30:11.144979,3,135
943,422.98,2023-04-06 12:30:20.057355,4,3426
944,583.49,2023-11-08 17:00:21.176590,4,9060
945,718.77,2022-11-16 16:45:33.377954,1,5671
946,388.7,2024-05-14 11:45:30.186209,3,8926
947,658.09,2025-02-23 08:00:15.229376,5,3854
948,681.12,2022-08-21 16:30:20.923730,4,5122
949,52.92,2023-01-09 08:00:54.951771,4,8287
950,281.85,2024-11-06 09:30:44.131567,2,5669
951,386.52,2025-01-17 08:45:32.637058,5,2376
952,290.0,2023-07-03 16:00:23.346482,4,2532
953,231.14,2024-06-25 15:45:23.478891,5,2776
954,566.13,2022-10-15 14:45:45.585372,2,300
955,543.41,2024-12-16 12:00:37.050434,5,2155
956,495.02,2023-12-02 09:15:30.923311,5,3464
957,71.72,2025-04-19 08:15:24.411385,2,8538
958,411.24,2025-05-31 09:45:12.267256,5,8015
959,58.25,2022-08-29 12:00:43.759647,2,5938
960,100.28,2024-08-01 10:00:44.576807,3,1445
961,89.44,2025-01-26 09:30:12.459525,2,2977
962,160.88,2022-11-13 11:15:02.382308,2,3365
963,732.01,2023-01-01 13:45:33.151813,5,6617
964,508.96,2023-07-04 14:00:41.708412,2,2886
965,228.0,2023-08-20 08:00:59.817912,2,7445
966,258.79,2022-11-28 13:45:13.309863,3,132
967,305.88,2024-04-06 16:15:01.045242,4,8229
968,301.66,2023-02-24 17:45:23.022470,1,8246
969,570.65,2024-08-09 08:30:40.291271,2,9657
970,513.42,2025-05-06 11:15:21.054599,1,9525
971,395.99,2024-08-04 15:00:06.549897,2,3862
972,256.5,2022-12-20 15:30:00.630234,1,4194
973,638.91,2022-09-17 08:15:03.020336,2,1393
974,348.99,2024-04-11 17:30:50.207277,2,6183
975,469.81,2023-02-28 12:00:41.564913,2,9674
976,750.88,2024-05-14 09:45:30.256929,5,3970
977,613.57,2022-12-22 16:45:38.230057,2,1754
978,612.84,2023-10-29 09:15:56.173013,2,3271
979,425.64,2023-03-20 18:45:24.316166,1,4512
980,116.34,2023-06-25 17:00:49.783925,5,4449
981,671.41,2024-03-05 10:45:31.275678,3,1978
982,764.33,2024-02-28 18:45:41.913129,5,5107
983,335.6,2024-05-14 10:30:42.357185,1,9104
984,427.78,2025-04-12 16:45:48.710121,4,9006
985,426.34,2024-03-27 18:00:16.756115,2,1713
